epoch,train_loss,val_loss,roc_auc,epoch_time
131,0.12215950405979337,0.5868321314676485,0.6130990403078914,1483.4629888534546
132,0.12181998166324055,0.5862973995173155,0.6131201121578402,1472.6022477149963
133,0.12203406948042006,0.5871590402588915,0.613239287646931,1492.8742673397064
134,0.1216385125019456,0.5890678499839199,0.6127396234899642,1464.044016122818
135,0.12255160117665702,0.5844404697418213,0.6128349750009465,1471.9323947429657
136,0.12137047197185667,0.5850760397403988,0.6132995564736976,1480.618301153183
137,0.1209394603111762,0.5921890234102064,0.6133117881544068,1470.3865303993225
138,0.12172160446363205,0.5895375534892082,0.6134479767993928,1460.272135257721
139,0.12084323573303313,0.5925774545367084,0.6136470752022077,1480.5619297027588
140,0.12113709542935402,0.5869562750432029,0.6137494877288722,1468.2634267807007
141,0.12102781006059629,0.5898496513046435,0.6137561039561648,1464.2081696987152
142,0.12201660234488113,0.5810921709261724,0.6142404229136965,1469.8686332702637
143,0.12155418510490891,0.5849184215958438,0.6142311657553416,1454.9979412555695
144,0.1216515526175499,0.5871445833524661,0.6142259950903146,1456.7769854068756
145,0.12081594692223939,0.5882520663426883,0.6140961168806034,1480.8340771198273
146,0.12039128596247253,0.5926079005002975,0.6142840677744084,1452.2049472332
147,0.12189337779573128,0.5897278603333146,0.6142908785966215,1470.8719067573547
148,0.12179410248545829,0.5862192132357341,0.6144447475800872,1474.069683790207
149,0.12157782748088998,0.5876373148231364,0.6143962378463658,1458.934671163559
150,0.12152636188683985,0.5895358810006682,0.6144074687531986,1485.1409277915955
151,0.12073410150863356,0.59180968766337,0.614348589890149,1499.7983889579773
152,0.12050191534721694,0.5932497501150885,0.614307252369207,1512.6149249076843
153,0.12108592644137402,0.5884472387495325,0.6143279072300409,1505.7525424957275
154,0.12062970976118988,0.5911900649097428,0.6143325219095811,1533.77792263031
155,0.1201048876578076,0.5928757448694599,0.6145009299135259,1528.9652645587921
